City,Region,Country,AirQuality,WaterPollution,AirQuality_norm,WaterPollution_norm,AirQuality_log,WaterPollution_log,EnvScore
Laurel,Maryland,united states of america,87.5,50.0,0.875,0.5,4.483002552013883,3.9318256327243257,37.5
Athens,Ohio,united states of america,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Hagerstown,Maryland,united states of america,87.5,50.0,0.875,0.5,4.483002552013883,3.9318256327243257,37.5
Salisbury,Maryland,united states of america,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Georgetown,Delaware,united states of america,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Budaors,Pest County,hungary,75.0,0.0,0.75,0.0,4.330733340286331,0.0,75.0
Askim,Viken,norway,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Milton,Delaware,united states of america,50.0,100.0,0.5,1.0,3.9318256327243257,4.61512051684126,-50.0
Bharuch,Gujarat,india,30.55555556,67.85714286,0.3055555556,0.6785714286,3.451749660965832,4.232033965036781,-37.301587299999994
Bhagalpur,Bihar,india,53.75,50.0,0.5375,0.5,4.00277736869661,3.9318256327243257,3.75
Springs,Gauteng,south africa,0.0,50.0,0.0,0.5,0.0,3.9318256327243257,-50.0
Lages,Santa Catarina,brazil,62.5,75.0,0.625,0.75,4.151039905898646,4.330733340286331,-12.5
Saveh,Markazi Province,iran,25.0,75.0,0.25,0.75,3.258096538021482,4.330733340286331,-50.0
Hachimantai,Iwate Prefecture,japan,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Rujiena,Rujiena Municipality,latvia,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Keene,New Hampshire,united states of america,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Nonthaburi,Nonthaburi,thailand,33.33333333,50.0,0.33333333330000003,0.5,3.5361166994644386,3.9318256327243257,-16.666666669999998
Boumerdes,Boumerdes Province,algeria,33.33333333,58.33333333,0.33333333330000003,0.5833333333,3.5361166994644386,4.083171261567796,-25.0
Johnson City,Tennessee,united states of america,90.0,20.0,0.9,0.2,4.51085950651685,3.044522437723423,70.0
Milagro,Guayas Province,ecuador,0.0,50.0,0.0,0.5,0.0,3.9318256327243257,-50.0
Spartanburg,South Carolina,united states of america,100.0,25.0,1.0,0.25,4.61512051684126,3.258096538021482,75.0
La Chorrera,Panama Province,panama,25.0,75.0,0.25,0.75,3.258096538021482,4.330733340286331,-50.0
Kurunegala,North Western Province,sri lanka,50.0,100.0,0.5,1.0,3.9318256327243257,4.61512051684126,-50.0
Peterborough,Ontario,canada,85.0,20.83333333,0.85,0.20833333329999998,4.454347296253507,3.0834378538204246,64.16666667
Wallasey,England,united kingdom,100.0,25.0,1.0,0.25,4.61512051684126,3.258096538021482,75.0
Victoria,Texas,united states of america,100.0,25.0,1.0,0.25,4.61512051684126,3.258096538021482,75.0
Songea,Ruvuma Region,tanzania,62.5,75.0,0.625,0.75,4.151039905898646,4.330733340286331,-12.5
Songkhla,Songkhla,thailand,42.85714286,50.0,0.4285714286,0.5,3.7809375985970304,3.9318256327243257,-7.142857139999997
Bhiwani,Haryana,india,25.0,12.5,0.25,0.125,3.258096538021482,2.6026896854443837,12.5
Prijepolje,Zlatibor District,serbia,0.0,50.0,0.0,0.5,0.0,3.9318256327243257,-50.0
Bafoussam,West Region,cameroon,0.0,50.0,0.0,0.5,0.0,3.9318256327243257,-50.0
Boquete,Chiriqui Province,panama,90.0,43.75,0.9,0.4375,4.51085950651685,3.8010914447208646,46.25
Banning,California,united states of america,80.0,50.0,0.8,0.5,4.394449154672439,3.9318256327243257,30.0
Barnstable,Massachusetts,united states of america,100.0,75.0,1.0,0.75,4.61512051684126,4.330733340286331,25.0
Bartlesville,Oklahoma,united states of america,75.0,75.0,0.75,0.75,4.330733340286331,4.330733340286331,0.0
Baruun-Urt,Sukhbaatar Province,mongolia,37.5,50.0,0.375,0.5,3.6506582412937387,3.9318256327243257,-12.5
Basingstoke,England,united kingdom,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Bathurst,New Brunswick,canada,95.0,50.0,0.9500000000000001,0.5,4.564348191467836,3.9318256327243257,45.0
Baytown,Texas,united states of america,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Beaufort,North Carolina,united states of america,50.0,75.0,0.5,0.75,3.9318256327243257,4.330733340286331,-25.0
Beaverlodge,Alberta,canada,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Beckley,West Virginia,united states of america,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Bochnia,Lesser Poland Voivodeship,poland,60.0,0.0,0.6,0.0,4.110873864173311,0.0,60.0
Belmont,California,united states of america,100.0,25.0,1.0,0.25,4.61512051684126,3.258096538021482,75.0
Udon Thani,Udon Thani,thailand,40.0,50.0,0.4,0.5,3.713572066704308,3.9318256327243257,-10.0
Beni Mellal,Beni Mellal-Khenifra,morocco,75.0,100.0,0.75,1.0,4.330733340286331,4.61512051684126,-25.0
Kuantan,Pahang,malaysia,62.5,75.0,0.625,0.75,4.151039905898646,4.330733340286331,-12.5
Benoni,Gauteng,south africa,50.0,62.5,0.5,0.625,3.9318256327243257,4.151039905898646,-12.5
Bentonville,Arkansas,united states of america,91.66666667,0.0,0.9166666667,0.0,4.529008825058499,0.0,91.66666667
York,Pennsylvania,united states of america,64.28571429,75.0,0.6428571429000001,0.75,4.178773241904537,4.330733340286331,-10.714285709999999
Chesterfield,England,united kingdom,87.5,16.66666667,0.875,0.16666666670000002,4.483002552013883,2.8716796250726913,70.83333333
Delray Beach,Florida,united states of america,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Nador,Oriental,morocco,54.16666667,45.83333333,0.5416666667,0.45833333330000003,4.010358906209431,3.8465952000345163,8.333333339999996
Krosno,Podkarpackie Voivodeship,poland,62.5,50.0,0.625,0.5,4.151039905898646,3.9318256327243257,12.5
Halifax,England,united kingdom,81.25,50.0,0.8125,0.5,4.409763389645481,3.9318256327243257,31.25
Quilmes,Buenos Aires Province,argentina,25.0,25.0,0.25,0.25,3.258096538021482,3.258096538021482,0.0
Hnusta,Banska Bystrica Region,slovakia,62.5,50.0,0.625,0.5,4.151039905898646,3.9318256327243257,12.5
Grass Valley,California,united states of america,62.5,62.5,0.625,0.625,4.151039905898646,4.151039905898646,0.0
Tirupur,Tamil Nadu,india,42.64705882,50.0,0.4264705882,0.5,3.776135899030302,3.9318256327243257,-7.352941180000002
Ukiah,California,united states of america,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Dublin,California,united states of america,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Sannicolau Mare,Timi? County,romania,75.0,50.0,0.75,0.5,4.330733340286331,3.9318256327243257,25.0
Ojai,California,united states of america,87.5,50.0,0.875,0.5,4.483002552013883,3.9318256327243257,37.5
Korla,Xinjiang,people's republic of china,0.0,50.0,0.0,0.5,0.0,3.9318256327243257,-50.0
Malacky,Bratislava Region,slovakia,87.5,50.0,0.875,0.5,4.483002552013883,3.9318256327243257,37.5
Wheeling,West Virginia,united states of america,70.0,75.0,0.7000000000000001,0.75,4.2626798770413155,4.330733340286331,-5.0
Temecula,California,united states of america,71.42857143,27.77777778,0.7142857143000001,0.2777777778,4.282600854555594,3.3596034844405387,43.650793650000004
Murrieta,California,united states of america,100.0,25.0,1.0,0.25,4.61512051684126,3.258096538021482,75.0
Indio,California,united states of america,50.0,25.0,0.5,0.25,3.9318256327243257,3.258096538021482,25.0
Myrtle Beach,South Carolina,united states of america,87.5,50.0,0.875,0.5,4.483002552013883,3.9318256327243257,37.5
Yamanashi,Yamanashi Prefecture,japan,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Redondo Beach,California,united states of america,100.0,37.5,1.0,0.375,4.61512051684126,3.6506582412937387,62.5
Surat Thani,Surat Thani,thailand,37.5,50.0,0.375,0.5,3.6506582412937387,3.9318256327243257,-12.5
Limeira,Sao Paulo,brazil,12.5,75.0,0.125,0.75,2.6026896854443837,4.330733340286331,-62.5
Gizycko,Warmian-Masurian Voivodeship,poland,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Mustvee,Jogeva County,estonia,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Petrolina,Pernambuco,brazil,87.5,75.0,0.875,0.75,4.483002552013883,4.330733340286331,12.5
Itajai,Santa Catarina,brazil,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Kent,Washington,united states of america,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Kennewick,Washington,united states of america,95.0,20.0,0.9500000000000001,0.2,4.564348191467836,3.044522437723423,75.0
Phuket,Phuket,thailand,70.68965517,70.23809524,0.7068965517,0.7023809524000001,4.272346457837869,4.266027720837737,0.45155992999998773
Crawley,England,united kingdom,50.0,0.0,0.5,0.0,3.9318256327243257,0.0,50.0
Taunton,England,united kingdom,50.0,50.0,0.5,0.5,3.9318256327243257,3.9318256327243257,0.0
Weston-super-Mare,England,united kingdom,68.75,0.0,0.6875,0.0,4.244917420701475,0.0,68.75
Camarillo,California,united states of america,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Kearney,Nebraska,united states of america,100.0,75.0,1.0,0.75,4.61512051684126,4.330733340286331,25.0
Klamath Falls,Oregon,united states of america,83.33333333,62.5,0.8333333333,0.625,4.434777200019885,4.151039905898646,20.833333330000002
Roseburg,Oregon,united states of america,75.0,40.0,0.75,0.4,4.330733340286331,3.713572066704308,35.0
Kuala Terengganu,Terengganu,malaysia,35.71428571,70.0,0.3571428571,0.7000000000000001,3.603165935723175,4.2626798770413155,-34.28571429
Danville,California,united states of america,100.0,75.0,1.0,0.75,4.61512051684126,4.330733340286331,25.0
Jelsava,Banska Bystrica Region,slovakia,50.0,50.0,0.5,0.5,3.9318256327243257,3.9318256327243257,0.0
Spanish Town,Middlesex County,jamaica,50.0,100.0,0.5,1.0,3.9318256327243257,4.61512051684126,-50.0
North Charleston,South Carolina,united states of america,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Nagercoil,Tamil Nadu,india,37.5,55.0,0.375,0.55,3.6506582412937387,4.02535169073515,-17.5
Seremban,Negeri Sembilan,malaysia,25.0,91.66666667,0.25,0.9166666667,3.258096538021482,4.529008825058499,-66.66666667
Livingston,Scotland,united kingdom,66.66666667,25.0,0.6666666667,0.25,4.214593690422939,3.258096538021482,41.66666667
Jaslo,Podkarpackie Voivodeship,poland,62.5,50.0,0.625,0.5,4.151039905898646,3.9318256327243257,12.5
Szczecinek,West Pomeranian Voivodeship,poland,75.0,50.0,0.75,0.5,4.330733340286331,3.9318256327243257,25.0
Covilha,Castelo Branco,portugal,95.83333333,0.0,0.9583333333,0.0,4.572991287589433,0.0,95.83333333
Mostaganem,Mostaganem Province,algeria,75.0,75.0,0.75,0.75,4.330733340286331,4.330733340286331,0.0
Jaragua do Sul,Santa Catarina,brazil,87.5,37.5,0.875,0.375,4.483002552013883,3.6506582412937387,50.0
Mora,Dalarna County,sweden,75.0,0.0,0.75,0.0,4.330733340286331,0.0,75.0
Oroville,California,united states of america,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Madera,California,united states of america,75.0,50.0,0.75,0.5,4.330733340286331,3.9318256327243257,25.0
Glendora,California,united states of america,50.0,25.0,0.5,0.25,3.9318256327243257,3.258096538021482,25.0
Praia Grande,Sao Paulo,brazil,75.0,100.0,0.75,1.0,4.330733340286331,4.61512051684126,-25.0
Nyala,South Darfur,sudan,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Onitsha,Anambra State,nigeria,0.0,75.0,0.0,0.75,0.0,4.330733340286331,-75.0
Wad Madani,Gezira,sudan,100.0,25.0,1.0,0.25,4.61512051684126,3.258096538021482,75.0
Panama City,Florida,united states of america,50.0,37.5,0.5,0.375,3.9318256327243257,3.6506582412937387,12.5
Longview,Texas,united states of america,85.0,75.0,0.85,0.75,4.454347296253507,4.330733340286331,10.0
Cary,North Carolina,united states of america,50.0,62.5,0.5,0.625,3.9318256327243257,4.151039905898646,-12.5
Hamilton,Ohio,united states of america,87.5,50.0,0.875,0.5,4.483002552013883,3.9318256327243257,37.5
Marietta,Georgia,united states of america,80.55555556,10.0,0.8055555556,0.1,4.401284451332792,2.3978952727983707,70.55555556
Stillwater,Oklahoma,united states of america,93.75,50.0,0.9375,0.5,4.5512418439625355,3.9318256327243257,43.75
Harlow,England,united kingdom,50.0,0.0,0.5,0.0,3.9318256327243257,0.0,50.0
Kalispell,Montana,united states of america,89.28571429,0.0,0.8928571429000001,0.0,4.502979245139012,0.0,89.28571429
Livonia,Michigan,united states of america,100.0,25.0,1.0,0.25,4.61512051684126,3.258096538021482,75.0
Montclair,California,united states of america,75.0,0.0,0.75,0.0,4.330733340286331,0.0,75.0
Soroca,Soroca District,moldova,75.0,75.0,0.75,0.75,4.330733340286331,4.330733340286331,0.0
Nanded,Maharashtra,india,38.23529412,53.57142857,0.3823529412,0.5357142857,3.6695767019193775,3.999510459525084,-15.336134450000003
Sargodha,Punjab,pakistan,68.75,37.5,0.6875,0.375,4.244917420701475,3.6506582412937387,31.25
Klang,Selangor,malaysia,30.0,75.0,0.3,0.75,3.4339872044851463,4.330733340286331,-45.0
Chiang Rai,Chiang Rai,thailand,22.36842105,62.5,0.22368421049999998,0.625,3.1513855831531714,4.151039905898646,-40.131578950000005
Manhattan,Kansas,united states of america,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Dartford,England,united kingdom,50.0,75.0,0.5,0.75,3.9318256327243257,4.330733340286331,-25.0
Tlokweng,South-East District,botswana,62.5,75.0,0.625,0.75,4.151039905898646,4.330733340286331,-12.5
Bilaspur,Chhattisgarh,india,31.57894737,75.0,0.31578947370000005,0.75,3.483666293566621,4.330733340286331,-43.42105263
Chandrapur,Maharashtra,india,11.11111111,68.33333333,0.11111111109999999,0.6833333333,2.4941233048011813,4.238925790985132,-57.222222220000006
Paro,Paro District,bhutan,75.0,50.0,0.75,0.5,4.330733340286331,3.9318256327243257,25.0
Eslamshahr,Tehran Province,iran,0.0,50.0,0.0,0.5,0.0,3.9318256327243257,-50.0
Yucca Valley,California,united states of america,87.5,50.0,0.875,0.5,4.483002552013883,3.9318256327243257,37.5
Summerside,Prince Edward Island,canada,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Slonim,Grodno Region,belarus,62.5,12.5,0.625,0.125,4.151039905898646,2.6026896854443837,50.0
Bindura,Mashonaland Central Province,zimbabwe,50.0,75.0,0.5,0.75,3.9318256327243257,4.330733340286331,-25.0
Lake Charles,Louisiana,united states of america,66.66666667,60.0,0.6666666667,0.6,4.214593690422939,4.110873864173311,6.666666669999998
Yarmouth,Nova Scotia,canada,100.0,25.0,1.0,0.25,4.61512051684126,3.258096538021482,75.0
Petaling Jaya,Selangor,malaysia,39.81481481,57.95454545,0.39814814810000004,0.5795454545,3.7090451235905633,4.076766730881027,-18.139730639999996
Moss Point,Mississippi,united states of america,91.66666667,50.0,0.9166666667,0.5,4.529008825058499,3.9318256327243257,41.66666667
Verona,Mississippi,united states of america,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Olive Branch,Mississippi,united states of america,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Phitsanulok,Phitsanulok,thailand,75.0,0.0,0.75,0.0,4.330733340286331,0.0,75.0
Minas,Lavalleja Department,uruguay,100.0,25.0,1.0,0.25,4.61512051684126,3.258096538021482,75.0
Sukkur,Sindh,pakistan,50.0,50.0,0.5,0.5,3.9318256327243257,3.9318256327243257,0.0
Harlingen,Texas,united states of america,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Valparaiso,Indiana,united states of america,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Dagupan,Ilocos Region,philippines,21.875,75.0,0.21875,0.75,3.130044611161585,4.330733340286331,-53.125
New Westminster,British Columbia,canada,87.5,18.33333333,0.875,0.18333333329999998,4.483002552013883,2.961830721705896,69.16666667
Loveland,Colorado,united states of america,72.5,35.0,0.725,0.35000000000000003,4.297285406218791,3.58351893845611,37.5
Khon Kaen,Khon Kaen,thailand,42.85714286,62.5,0.4285714286,0.625,3.7809375985970304,4.151039905898646,-19.642857139999997
Kampot,Kampot Province,cambodia,62.5,50.0,0.625,0.5,4.151039905898646,3.9318256327243257,12.5
Subang Jaya,Selangor,malaysia,42.5,70.45454545,0.425,0.7045454545,3.7727609380946383,4.269061519567223,-27.954545449999998
Punta Gorda,Toledo District,belize,100.0,75.0,1.0,0.75,4.61512051684126,4.330733340286331,25.0
Blenheim,Marlborough District,new zealand,91.66666667,0.0,0.9166666667,0.0,4.529008825058499,0.0,91.66666667
Bloomfield Hills,Michigan,united states of america,0.0,100.0,0.0,1.0,0.0,4.61512051684126,-100.0
Boksburg,Gauteng,south africa,50.0,50.0,0.5,0.5,3.9318256327243257,3.9318256327243257,0.0
Boone,North Carolina,united states of america,75.0,50.0,0.75,0.5,4.330733340286331,3.9318256327243257,25.0
Boynton Beach,Florida,united states of america,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Brahmanbaria,Chattogram Division,bangladesh,25.0,50.0,0.25,0.5,3.258096538021482,3.9318256327243257,-25.0
Brainerd,Minnesota,united states of america,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Branson,Missouri,united states of america,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Iernut,Mure? County,romania,87.5,75.0,0.875,0.75,4.483002552013883,4.330733340286331,12.5
Ostroda,Warmian-Masurian Voivodeship,poland,62.5,50.0,0.625,0.5,4.151039905898646,3.9318256327243257,12.5
Brattleboro,Vermont,united states of america,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Breckenridge,Colorado,united states of america,100.0,25.0,1.0,0.25,4.61512051684126,3.258096538021482,75.0
Vanderhoof,British Columbia,canada,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Wyszkow,Masovian Voivodeship,poland,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
North Bay,Ontario,canada,93.75,25.0,0.9375,0.25,4.5512418439625355,3.258096538021482,68.75
Kokomo,Indiana,united states of america,90.0,25.0,0.9,0.25,4.51085950651685,3.258096538021482,65.0
Sandpoint,Idaho,united states of america,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Scunthorpe,England,united kingdom,75.0,25.0,0.75,0.25,4.330733340286331,3.258096538021482,50.0
Resende,Rio de Janeiro,brazil,62.5,50.0,0.625,0.5,4.151039905898646,3.9318256327243257,12.5
Wisconsin Dells,Wisconsin,united states of america,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Albert Lea,Minnesota,united states of america,100.0,25.0,1.0,0.25,4.61512051684126,3.258096538021482,75.0
Corcoran,California,united states of america,50.0,50.0,0.5,0.5,3.9318256327243257,3.9318256327243257,0.0
Bridgeton,New Jersey,united states of america,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Bridport,England,united kingdom,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
San Nicolas de los Garza,Nuevo Leon,mexico,41.66666667,16.66666667,0.41666666669999997,0.16666666670000002,3.7534179753296324,2.8716796250726913,24.999999999999996
La Ceiba,Atlantida Department,honduras,62.5,75.0,0.625,0.75,4.151039905898646,4.330733340286331,-12.5
Torres Vedras,Lisbon,portugal,87.5,75.0,0.875,0.75,4.483002552013883,4.330733340286331,12.5
Vila Franca de Xira,Lisbon,portugal,87.5,12.5,0.875,0.125,4.483002552013883,2.6026896854443837,75.0
Tustin,California,united states of america,75.0,37.5,0.75,0.375,4.330733340286331,3.6506582412937387,37.5
Kildare,Leinster,ireland,100.0,100.0,1.0,1.0,4.61512051684126,4.61512051684126,0.0
Ocala,Florida,united states of america,77.5,32.5,0.775,0.325,4.363098624788363,3.5115454388310208,45.0
Gillette,Wyoming,united states of america,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Langley,British Columbia,canada,75.0,62.5,0.75,0.625,4.330733340286331,4.151039905898646,12.5
New Amsterdam,East Berbice-Corentyne,guyana,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
San Angelo,Texas,united states of america,100.0,37.5,1.0,0.375,4.61512051684126,3.6506582412937387,62.5
Colombo,Parana,brazil,33.33333333,50.0,0.33333333330000003,0.5,3.5361166994644386,3.9318256327243257,-16.666666669999998
Oeiras,Lisbon,portugal,81.25,18.75,0.8125,0.1875,4.409763389645481,2.9831534913471307,62.5
Pinehurst,Georgia,united states of america,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Serra,Espirito Santo,brazil,25.0,75.0,0.25,0.75,3.258096538021482,4.330733340286331,-50.0
Tarapoto,San Martin,peru,75.0,75.0,0.75,0.75,4.330733340286331,4.330733340286331,0.0
Gujrat,Punjab,pakistan,50.0,87.5,0.5,0.875,3.9318256327243257,4.483002552013883,-37.5
Imperial,California,united states of america,87.5,50.0,0.875,0.5,4.483002552013883,3.9318256327243257,37.5
Sydney,Nova Scotia,canada,100.0,25.0,1.0,0.25,4.61512051684126,3.258096538021482,75.0
Avellaneda,Santa Fe Province,argentina,0.0,100.0,0.0,1.0,0.0,4.61512051684126,-100.0
Largo,Florida,united states of america,75.0,75.0,0.75,0.75,4.330733340286331,4.330733340286331,0.0
San Miguelito District,Panama Province,panama,50.0,50.0,0.5,0.5,3.9318256327243257,3.9318256327243257,0.0
Muncie,Indiana,united states of america,87.5,50.0,0.875,0.5,4.483002552013883,3.9318256327243257,37.5
Elmira,New York,united states of america,100.0,25.0,1.0,0.25,4.61512051684126,3.258096538021482,75.0
Meru,Eastern Province,kenya,75.0,25.0,0.75,0.25,4.330733340286331,3.258096538021482,50.0
Penticton,British Columbia,canada,56.25,12.5,0.5625,0.125,4.047427642434349,2.6026896854443837,43.75
Oban,Scotland,united kingdom,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Koscierzyna,Pomeranian Voivodeship,poland,62.5,50.0,0.625,0.5,4.151039905898646,3.9318256327243257,12.5
La Crosse,Wisconsin,united states of america,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Guadalupe,Nuevo Leon,mexico,50.0,25.0,0.5,0.25,3.9318256327243257,3.258096538021482,25.0
St. Albert,Alberta,canada,100.0,8.333333333,1.0,0.08333333333000001,4.61512051684126,2.23359222147138,91.666666667
Sungai Petani,Kedah,malaysia,37.5,50.0,0.375,0.5,3.6506582412937387,3.9318256327243257,-12.5
Itapetininga,Sao Paulo,brazil,62.5,50.0,0.625,0.5,4.151039905898646,3.9318256327243257,12.5
Franklin,Massachusetts,united states of america,87.5,12.5,0.875,0.125,4.483002552013883,2.6026896854443837,75.0
Sohar,Al Batinah North Governorate,oman,75.0,66.66666667,0.75,0.6666666667,4.330733340286331,4.214593690422939,8.333333330000002
Loja,Loja Province,ecuador,100.0,75.0,1.0,0.75,4.61512051684126,4.330733340286331,25.0
Elizabethtown,Kentucky,united states of america,90.0,0.0,0.9,0.0,4.51085950651685,0.0,90.0
Ibarra,Imbabura Province,ecuador,77.77777778,50.0,0.7777777777999999,0.5,4.366630949224117,3.9318256327243257,27.777777779999994
Selah,Washington,united states of america,75.0,25.0,0.75,0.25,4.330733340286331,3.258096538021482,50.0
Lake Elsinore,California,united states of america,50.0,75.0,0.5,0.75,3.9318256327243257,4.330733340286331,-25.0
Aliso Viejo,California,united states of america,100.0,75.0,1.0,0.75,4.61512051684126,4.330733340286331,25.0
Melbourne,Florida,united states of america,80.0,39.28571429,0.8,0.3928571429,4.394449154672439,3.6959969219891833,40.71428571
Pouso Alegre,Minas Gerais,brazil,87.5,37.5,0.875,0.375,4.483002552013883,3.6506582412937387,50.0
Paulista,Pernambuco,brazil,75.0,25.0,0.75,0.25,4.330733340286331,3.258096538021482,50.0
Muskegon,Michigan,united states of america,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Safety Harbor,Florida,united states of america,100.0,75.0,1.0,0.75,4.61512051684126,4.330733340286331,25.0
Burns Lake,British Columbia,canada,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Marshall,Missouri,united states of america,100.0,50.0,1.0,0.5,4.61512051684126,3.9318256327243257,50.0
Rolla,Missouri,united states of america,100.0,25.0,1.0,0.25,4.61512051684126,3.258096538021482,75.0
Taos,Missouri,united states of america,100.0,75.0,1.0,0.75,4.61512051684126,4.330733340286331,25.0
Cornwall,Ontario,canada,96.42857143,50.0,0.9642857143000001,0.5,4.579119508802812,3.9318256327243257,46.428571430000005
Libby,Montana,united states of america,100.0,25.0,1.0,0.25,4.61512051684126,3.258096538021482,75.0
Crown Point,Indiana,united states of america,87.5,25.0,0.875,0.25,4.483002552013883,3.258096538021482,62.5
Newbridge,Leinster,ireland,50.0,0.0,0.5,0.0,3.9318256327243257,0.0,50.0
Wenatchee,Washington,united states of america,25.0,0.0,0.25,0.0,3.258096538021482,0.0,25.0
Liberty,Missouri,united states of america,62.5,50.0,0.625,0.5,4.151039905898646,3.9318256327243257,12.5
Chesterfield,Missouri,united states of america,87.5,37.5,0.875,0.375,4.483002552013883,3.6506582412937387,50.0
O'Fallon,Missouri,united states of america,0.0,100.0,0.0,1.0,0.0,4.61512051684126,-100.0
Youngstown,New York,united states of america,75.0,58.33333333,0.75,0.5833333333,4.330733340286331,4.083171261567796,16.666666669999998
Forsyth,Montana,united states of america,80.0,100.0,0.8,1.0,4.394449154672439,4.61512051684126,-20.0
Rock Hill,South Carolina,united states of america,87.5,62.5,0.875,0.625,4.483002552013883,4.151039905898646,25.0
Morristown,New Jersey,united states of america,100.0,100.0,1.0,1.0,4.61512051684126,4.61512051684126,0.0
Chesham,England,united kingdom,75.0,50.0,0.75,0.5,4.330733340286331,3.9318256327243257,25.0
Leesburg,Georgia,united states of america,87.5,50.0,0.875,0.5,4.483002552013883,3.9318256327243257,37.5
Oshkosh,Nebraska,united states of america,50.0,75.0,0.5,0.75,3.9318256327243257,4.330733340286331,-25.0
Brentwood,Missouri,united states of america,75.0,0.0,0.75,0.0,4.330733340286331,0.0,75.0
Cape Canaveral,Florida,united states of america,75.0,0.0,0.75,0.0,4.330733340286331,0.0,75.0
Clayton,Missouri,united states of america,87.5,50.0,0.875,0.5,4.483002552013883,3.9318256327243257,37.5
Sao Caetano do Sul,Sao Paulo,brazil,37.5,50.0,0.375,0.5,3.6506582412937387,3.9318256327243257,-12.5
Okara,Punjab,pakistan,75.0,50.0,0.75,0.5,4.330733340286331,3.9318256327243257,25.0
Vero Beach,Florida,united states of america,93.75,62.5,0.9375,0.625,4.5512418439625355,4.151039905898646,31.25
Lawrenceville,Georgia,united states of america,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Weatherford,Texas,united states of america,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Del Rio,Texas,united states of america,100.0,25.0,1.0,0.25,4.61512051684126,3.258096538021482,75.0
Warrenton,Virginia,united states of america,100.0,0.0,1.0,0.0,4.61512051684126,0.0,100.0
Sheikhupura,Punjab,pakistan,50.0,100.0,0.5,1.0,3.9318256327243257,4.61512051684126,-50.0
Mansfield,Texas,united states of america,90.0,0.0,0.9,0.0,4.51085950651685,0.0,90.0
Whakatane,Bay of Plenty Region,new zealand,100.0,37.5,1.0,0.375,4.61512051684126,3.6506582412937387,62.5
Negril,Cornwall County,jamaica,100.0,75.0,1.0,0.75,4.61512051684126,4.330733340286331,25.0
